segment_id,train_start,train_end,test_start,test_end,train_rows,test_rows,train_crash_pct,test_crash_pct,train_downtrend_pct,test_downtrend_pct,train_range_pct,test_range_pct,train_uptrend_pct,test_uptrend_pct
0,2017-09-16 16:00:00+00:00,2018-09-13 19:00:00+00:00,2018-09-13 20:00:00+00:00,2018-12-13 05:00:00+00:00,8640,2160,20.48861088162398,17.63888888888889,35.46559660096778,51.57407407407407,28.797356308273336,29.675925925925927,15.2484362091349,1.1111111111111112
1,2017-12-15 16:00:00+00:00,2018-12-13 05:00:00+00:00,2018-12-13 06:00:00+00:00,2019-03-13 11:00:00+00:00,8640,2160,26.73197214681931,7.222222222222221,37.637200519296584,83.19444444444444,22.648412604744482,8.472222222222223,12.982414729139622,1.1111111111111112
